workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate,545025,planner-final,896,mir_operator:decode_layer16,56,decode_layer16,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(2752, 1, 1)","(16, 4, 1)",profiled,50.751999999999995,49.57,19.0546,0.0,91.27018,0.0,45112576.0,391552.0,57.482817,2.187464,19.945986,23.504813,25.0,3.58,168.0,,,DRAM-bandwidth-bound
planner_debate,545026,planner-final,896,mir_operator:decode_layer16,56,decode_layer16,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(11, 1, 1)","(128, 1, 1)",profiled,1.952,1.15,0.119975,0.0,2.646821,0.0,50304.00000000001,0.0,1.619426,67.187821,7.206193,8.267065,100.0,0.01,37.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545027,planner-final,896,mir_operator:decode_layer16,56,decode_layer16,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(32, 4, 1)",profiled,52.768,52.1,17.78293,0.0,87.230118,0.0,45131264.00000001,87936.0,41.876331,6.698271,20.125279,22.592754,25.0,1.33,162.0,,,DRAM-bandwidth-bound
planner_debate,545028,planner-final,896,mir_operator:decode_layer16,56,decode_layer16,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.018547,0.0,0.813652,0.0,14463.999999999998,0.0,1.03832,86.630472,40.104439,8.30396,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545029,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(4, 1, 1)","(128, 1, 1)",profiled,3.456,2.14,0.073508,0.0,1.078506,0.0,36224.0,0.0,2.222707,90.904518,6.666088,8.322664,100.0,0.0,31.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545030,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.01375,0.0,0.747927,0.0,12928.0,0.0,0.941718,81.811146,40.613432,8.258417,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545031,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(1, 1, 1)","(512, 1, 1)",profiled,3.104,2.18,0.086544,0.0,1.938345,0.0,58752.0,0.0,3.769335,91.868885,31.15649,31.804741,100.0,0.0,26.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545032,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.016355,0.0,0.268895,0.0,4736.0,0.0,0.713349,98.132256,78.931141,6.825968,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545033,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.888,1.15,0.02491,0.0,0.341797,0.0,6272.0,0.0,0.865356,93.423138,70.816044,6.981904,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545034,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(8, 1, 1)","(128, 1, 1)",profiled,2.336,1.47,0.083577,0.0,0.861086,0.0,19328.000000000004,0.0,1.404466,89.225589,6.05535,8.311076,100.0,0.01,16.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545035,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.09,0.014061,0.0,0.762911,0.0,13311.999999999998,0.0,0.897215,83.52,37.869822,8.242932,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545036,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.31,0.019294,0.0,0.828932,0.0,14463.999999999998,0.0,1.056615,84.581498,40.293809,8.229495,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545037,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(16, 4, 1)",profiled,11.616,10.75,15.251353,0.0,74.073991,0.0,8416512.000000002,0.0,46.023937,9.400339,17.865304,16.16834,25.0,0.67,168.0,,,DRAM-bandwidth-bound
planner_debate,545038,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(64, 1, 1)","(32, 4, 1)",profiled,4.4479999999999995,3.04,5.843207,0.0,24.863615,0.0,1073407.9999999998,0.0,9.830209,33.738536,16.517271,8.324954,25.0,0.17,162.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,545039,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(64, 1, 1)","(32, 4, 1)",profiled,4.224,3.04,5.744058,0.0,26.053057,0.0,1073536.0000000002,0.0,10.305393,33.815155,17.113525,8.324633,25.0,0.17,162.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,545040,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(1, 6, 1)","(128, 1, 1)",profiled,2.464,1.5,0.03243,0.0,0.181935,0.0,4352.0,0.0,0.52745,93.577521,7.815998,4.70531,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545041,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(1, 6, 1)","(128, 1, 1)",profiled,2.4,1.41,0.034204,0.0,0.189057,0.0,4352.0,0.0,0.558679,95.193722,7.913447,4.733063,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545042,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(4, 1, 1)","(128, 1, 1)",profiled,3.072,1.95,0.080455,0.0,0.81578,0.0,24192.0,0.0,1.624638,90.67344,7.913447,8.318951,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545043,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(2, 1, 1)","(128, 1, 1)",profiled,3.04,1.95,0.033438,0.0,0.678396,0.0,19840.0,0.0,1.439522,91.169486,15.407764,8.302613,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545044,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.2,2.37,5.762902,0.0,0.345395,0.0,10752.0,0.0,1.157911,91.377209,8.901442,76.072571,100.0,1.33,39.0,,,"underutilised: SM 6 %, DRAM 0 %, L2 1 %, occ 76 %"
planner_debate,545045,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(4, 1, 1)","(128, 1, 1)",profiled,3.072,1.82,0.07377,0.0,0.807005,0.0,24064.0,0.0,1.636474,90.581395,7.531258,8.318828,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545046,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.019273,0.0,0.840774,0.0,14463.999999999998,0.0,1.063922,85.884354,40.840202,8.261322,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545047,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(1, 1, 1)","(128, 1, 1)",profiled,2.496,1.47,0.014313,0.0,0.855655,0.0,20608.000000000004,0.0,1.892049,90.054945,42.666667,8.320602,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545048,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(1, 1, 1)","(128, 1, 1)",profiled,2.144,1.31,0.009062,0.0,0.874256,0.0,18048.0,0.0,1.98078,92.026425,56.387665,8.317272,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545049,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,2.656,1.73,6.611092,0.0,0.285457,0.0,7296.000000000001,0.0,0.743197,93.688037,8.932516,76.306422,100.0,1.33,39.0,,,"underutilised: SM 7 %, DRAM 0 %, L2 1 %, occ 76 %"
planner_debate,545050,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(1, 1, 1)","(128, 1, 1)",profiled,2.464,1.47,0.0143,0.0,0.868056,0.0,20480.0,0.0,1.950032,90.653568,43.574468,8.320331,100.0,0.0,16.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545051,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(1, 1, 1)","(128, 1, 1)",profiled,1.984,1.12,0.027557,0.0,0.380609,0.0,7296.000000000001,0.0,0.84054,90.101325,70.169027,8.312395,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545052,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(96, 2, 1)","(128, 1, 1)",profiled,2.592,1.89,1.282005,0.0,7.969765,0.0,201087.99999999997,0.0,4.248102,78.735034,1.711723,9.423696,100.0,0.12,22.0,,,"latency/launch-bound: 0.12 waves per SM, no unit above 30 % of peak"
planner_debate,545053,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(96, 2, 1)","(128, 1, 1)",profiled,2.656,1.79,1.259053,0.0,7.872596,0.0,201216.00000000003,0.0,4.255924,59.574193,1.681077,9.189304,100.0,0.12,22.0,,,"latency/launch-bound: 0.12 waves per SM, no unit above 30 % of peak"
planner_debate,545054,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(1, 4, 2)","(128, 1, 1)",profiled,7.4559999999999995,6.78,1.367246,25.421257,6.236018,0.0,456704.0,0.0,2.994006,61.77844,19.577967,8.3248,8.333333,0.06,244.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
planner_debate,545055,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(4, 1, 1)","(128, 1, 1)",profiled,4.32,2.91,0.185302,0.0,1.316269,0.0,55424.0,0.0,1.422549,82.637501,4.953004,8.247522,75.0,0.0,54.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545056,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(16, 4, 1)",profiled,11.520000000000001,10.72,15.149445,0.0,74.415761,0.0,8412544.000000002,128.0,46.054487,9.343013,17.792256,16.006803,25.0,0.67,168.0,,,DRAM-bandwidth-bound
planner_debate,545057,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.9200000000000002,1.06,0.01897,0.0,0.78125,0.0,14463.999999999998,0.0,1.021322,82.725142,35.465251,7.76572,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545058,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(4, 1, 1)","(128, 1, 1)",profiled,3.424,2.27,0.074786,0.0,1.086456,0.0,36224.0,0.0,2.247109,90.843596,6.676229,8.322739,100.0,0.0,31.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545059,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.09,0.013947,0.0,0.744399,0.0,12928.0,0.0,0.911011,86.954813,40.71031,8.275356,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545060,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(1, 1, 1)","(512, 1, 1)",profiled,3.072,2.27,0.086956,0.0,1.996528,0.0,58880.00000000001,0.0,3.816854,90.275392,29.998053,31.842515,100.0,0.0,26.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545061,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.015706,0.0,0.27142,0.0,4736.0,0.0,0.723168,91.654098,80.08342,6.77029,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545062,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.9200000000000002,1.15,0.025658,0.0,0.341797,0.0,6272.0,0.0,0.857532,91.096979,69.913518,6.979214,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545063,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(8, 1, 1)","(128, 1, 1)",profiled,2.336,1.47,0.079792,0.0,0.860507,0.0,19456.0,0.0,1.409693,88.980716,6.127823,8.304327,100.0,0.01,16.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545064,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.014003,0.0,0.762737,0.0,13184.0,0.0,0.906551,84.786937,40.645673,8.260011,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545065,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.18,0.018527,0.0,0.825058,0.0,14463.999999999998,0.0,1.064754,83.843537,40.325545,8.293953,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545066,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(2752, 1, 1)","(16, 4, 1)",profiled,51.007999999999996,49.57,19.025929,0.0,90.5877,0.0,45112704.0,273792.0,56.792582,2.188297,19.983107,23.451902,25.0,3.58,168.0,,,DRAM-bandwidth-bound
planner_debate,545067,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lam","(11, 1, 1)","(128, 1, 1)",profiled,2.368,1.5,0.304931,0.0,1.556839,0.0,35200.0,0.0,1.81365,84.723926,5.197442,8.234782,100.0,0.01,30.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545068,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(2752, 1, 1)","(16, 4, 1)",profiled,50.111999999999995,49.5,19.118824,0.0,91.644564,0.0,45112576.0,128.0,57.900532,2.173074,19.868742,23.431615,25.0,3.58,168.0,,,DRAM-bandwidth-bound
planner_debate,545069,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(11, 1, 1)","(128, 1, 1)",profiled,1.984,1.18,0.11751,0.0,2.635461,0.0,50304.00000000001,0.0,1.610263,75.674007,7.249386,8.241497,100.0,0.01,37.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545070,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(32, 4, 1)",profiled,53.632,51.39,17.612315,0.0,88.582478,0.0,46674816.0,128.0,42.870008,6.52292,20.115908,22.629798,25.0,1.33,162.0,,,DRAM-bandwidth-bound
planner_debate,545071,planner-final,896,mir_operator:decode_layer17,57,decode_layer17,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.01951,0.0,0.817419,0.0,14463.999999999998,0.0,1.054514,85.583756,41.212772,8.302589,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545072,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(4, 1, 1)","(128, 1, 1)",profiled,3.328,2.21,0.071354,0.0,1.116635,0.0,36224.0,0.0,2.310492,91.270107,6.795257,8.322458,100.0,0.0,31.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545073,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(2, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.012389,0.0,0.747927,0.0,12928.0,0.0,0.92508,83.143865,40.0,8.155924,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545074,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(1, 1, 1)","(512, 1, 1)",profiled,3.072,2.18,0.087976,0.0,1.981181,0.0,58752.0,0.0,3.842543,89.840252,30.881764,31.839512,100.0,0.0,26.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545075,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.824,1.06,0.016311,0.0,0.278756,0.0,4864.0,0.0,0.707998,91.435768,79.916753,6.774627,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545076,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.9200000000000002,1.15,0.025637,0.0,0.341797,0.0,6272.0,0.0,0.860893,91.402536,70.718232,7.029811,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545077,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(8, 1, 1)","(128, 1, 1)",profiled,2.368,1.5,0.082378,0.0,0.846119,0.0,19200.0,0.0,1.382012,87.639331,6.155079,8.310208,100.0,0.01,16.0,,,"latency/launch-bound: 0.01 waves per SM, no unit above 30 % of peak"
planner_debate,545078,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.09,0.01392,0.0,0.755575,0.0,13184.0,0.0,0.89717,82.612179,40.731901,8.23831,100.0,0.0,30.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545079,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2, 1, 1)","(128, 1, 1)",profiled,1.824,1.18,0.018859,0.0,0.825058,0.0,14463.999999999998,0.0,1.05769,83.683142,40.484976,8.233944,100.0,0.0,37.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545080,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(512, 1, 1)","(16, 4, 1)",profiled,11.520000000000001,10.85,15.25195,0.0,74.450861,0.0,8416512.000000002,128.0,46.806086,9.404743,17.7291,16.186256,25.0,0.67,168.0,,,DRAM-bandwidth-bound
planner_debate,545081,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(64, 1, 1)","(32, 4, 1)",profiled,4.256,2.98,5.877801,0.0,25.793553,0.0,1073407.9999999998,0.0,10.181442,33.856555,17.072653,8.324623,25.0,0.17,162.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,545082,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,gemv,"std::enable_if<!T7, void>::type internal::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat","(64, 1, 1)","(32, 4, 1)",profiled,4.32,3.2,5.813626,0.0,25.542154,0.0,1073407.9999999998,0.0,10.057264,33.74602,16.802267,8.324845,25.0,0.17,162.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,545083,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(1, 6, 1)","(128, 1, 1)",profiled,2.496,1.54,0.034528,0.0,0.180697,0.0,4352.0,0.0,0.647503,78.634895,7.665818,4.638814,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,545084,planner-final,896,mir_operator:decode_layer18,58,decode_layer18,concat,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 12","(1, 6, 1)","(128, 1, 1)",profiled,2.368,1.41,0.034962,0.0,0.186146,0.0,4224.000000000001,0.0,0.554947,96.811161,7.567994,4.591217,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
